4.689999999999999725e-01,1.849315068493150860e-01,1.947089947089946926e-01,5.058139534883722144e-01,0.000000000000000000e+00
3.820000000000000062e-01,5.376712328767123683e-01,4.224489795918366930e-01,2.906976744186046818e-02,0.000000000000000000e+00
3.119999999999999996e-01,1.267123287671232945e-01,7.076923076923076206e-01,1.220930232558139900e-01,0.000000000000000000e+00
3.119999999999999996e-01,1.267123287671232945e-01,1.947089947089946926e-01,1.337209302325581550e-01,0.000000000000000000e+00
2.330000000000000127e-01,1.061643835616438436e-01,4.078817733990147687e-01,2.325581395348837177e-01,0.000000000000000000e+00
4.680000000000000271e-01,2.054794520547945091e-01,4.305418719211822065e-01,1.744186046511627952e-01,0.000000000000000000e+00
7.699999999999999900e-02,5.136986301369862729e-02,1.947089947089946926e-01,1.337209302325581550e-01,0.000000000000000000e+00
2.129999999999999949e-01,9.589041095890411814e-02,3.066666666666666430e-01,6.046511627906977493e-01,0.000000000000000000e+00
7.690000000000000169e-01,8.116438356164383805e-01,8.691244239631334967e-01,1.259689922480620172e-01,0.000000000000000000e+00
4.040000000000000258e-01,5.445205479452055464e-01,6.160714285714284921e-01,5.000000000000001110e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.689999999999999725e-01,1.849315068493150860e-01,1.947089947089946926e-01,5.058139534883722144e-01,0.000000000000000000e+00
4.530000000000000138e-01,5.273972602739726012e-01,4.758620689655171931e-01,4.709302325581396498e-01,0.000000000000000000e+00
7.690000000000000169e-01,8.116438356164383805e-01,8.691244239631334967e-01,1.259689922480620172e-01,0.000000000000000000e+00
8.229999999999999538e-01,6.643835616438356073e-01,5.935483870967741549e-01,8.720930232558139483e-01,0.000000000000000000e+00
3.119999999999999996e-01,1.267123287671232945e-01,1.947089947089946926e-01,1.337209302325581550e-01,0.000000000000000000e+00
3.820000000000000062e-01,5.376712328767123683e-01,4.224489795918366930e-01,2.906976744186046818e-02,0.000000000000000000e+00
1.980000000000000093e-01,9.246575342465754299e-02,2.112244897959183465e-01,4.476744186046512364e-01,0.000000000000000000e+00
3.119999999999999996e-01,1.267123287671232945e-01,7.076923076923076206e-01,1.220930232558139900e-01,0.000000000000000000e+00
2.169999999999999984e-01,9.931506849315067942e-02,5.163265306122448717e-01,8.430232558139534316e-01,0.000000000000000000e+00
7.699999999999999900e-02,5.136986301369862729e-02,1.947089947089946926e-01,1.337209302325581550e-01,0.000000000000000000e+00
2.129999999999999949e-01,9.589041095890411814e-02,3.066666666666666430e-01,6.046511627906977493e-01,0.000000000000000000e+00
2.169999999999999984e-01,9.931506849315067942e-02,5.163265306122448717e-01,8.430232558139534316e-01,0.000000000000000000e+00
3.119999999999999996e-01,1.267123287671232945e-01,1.947089947089946926e-01,1.337209302325581550e-01,0.000000000000000000e+00
4.689999999999999725e-01,1.849315068493150860e-01,1.947089947089946926e-01,5.058139534883722144e-01,0.000000000000000000e+00
4.510000000000000120e-01,5.376712328767123683e-01,5.935483870967741549e-01,5.000000000000001110e-01,0.000000000000000000e+00
3.709999999999999964e-01,5.239726027397260122e-01,5.935483870967741549e-01,5.000000000000001110e-01,0.000000000000000000e+00
3.119999999999999996e-01,1.267123287671232945e-01,4.239631336405529360e-01,6.104651162790696306e-01,0.000000000000000000e+00
2.169999999999999984e-01,9.931506849315067942e-02,5.163265306122448717e-01,8.430232558139534316e-01,0.000000000000000000e+00
4.550000000000000155e-01,5.856164383561643927e-01,5.632653061224489610e-01,2.093023255813953876e-01,0.000000000000000000e+00
3.820000000000000062e-01,5.376712328767123683e-01,3.989795918367347038e-01,1.976744186046511809e-01,0.000000000000000000e+00
4.550000000000000155e-01,5.856164383561643927e-01,5.632653061224489610e-01,2.093023255813953876e-01,0.000000000000000000e+00
3.119999999999999996e-01,1.267123287671232945e-01,7.076923076923076206e-01,1.220930232558139900e-01,0.000000000000000000e+00
8.229999999999999538e-01,6.643835616438356073e-01,5.935483870967741549e-01,8.720930232558139483e-01,0.000000000000000000e+00
4.299999999999999933e-01,2.294520547945205768e-01,2.945812807881773021e-01,4.418604651162790775e-01,0.000000000000000000e+00
3.709999999999999964e-01,5.239726027397260122e-01,5.935483870967741549e-01,5.000000000000001110e-01,0.000000000000000000e+00
3.820000000000000062e-01,5.376712328767123683e-01,3.989795918367347038e-01,1.976744186046511809e-01,0.000000000000000000e+00
7.690000000000000169e-01,8.116438356164383805e-01,8.691244239631334967e-01,1.259689922480620172e-01,0.000000000000000000e+00
7.690000000000000169e-01,8.116438356164383805e-01,8.691244239631334967e-01,1.259689922480620172e-01,0.000000000000000000e+00
8.234000000000000208e-01,6.643835616438356073e-01,4.380952380952380931e-01,8.430232558139534316e-01,0.000000000000000000e+00
1.980000000000000093e-01,9.246575342465754299e-02,3.815668202764976313e-01,4.767441860465117531e-01,0.000000000000000000e+00
4.550000000000000155e-01,5.856164383561643927e-01,5.632653061224489610e-01,2.093023255813953876e-01,0.000000000000000000e+00
4.279999999999999916e-01,1.917808219178082363e-01,3.032967032967032739e-01,4.069767441860466101e-02,0.000000000000000000e+00
7.690000000000000169e-01,8.116438356164383805e-01,8.691244239631334967e-01,1.259689922480620172e-01,0.000000000000000000e+00
3.820000000000000062e-01,5.376712328767123683e-01,4.224489795918366930e-01,2.906976744186046818e-02,0.000000000000000000e+00
4.510000000000000120e-01,5.376712328767123683e-01,5.935483870967741549e-01,5.000000000000001110e-01,0.000000000000000000e+00
3.820000000000000062e-01,5.376712328767123683e-01,4.224489795918366930e-01,2.906976744186046818e-02,0.000000000000000000e+00
2.330000000000000127e-01,1.061643835616438436e-01,4.078817733990147687e-01,2.325581395348837177e-01,0.000000000000000000e+00
1.980000000000000093e-01,9.246575342465754299e-02,2.112244897959183465e-01,4.476744186046512364e-01,0.000000000000000000e+00
4.510000000000000120e-01,5.376712328767123683e-01,5.935483870967741549e-01,5.000000000000001110e-01,0.000000000000000000e+00
2.169999999999999984e-01,9.931506849315067942e-02,5.163265306122448717e-01,8.430232558139534316e-01,0.000000000000000000e+00
4.510000000000000120e-01,5.376712328767123683e-01,5.935483870967741549e-01,5.000000000000001110e-01,0.000000000000000000e+00
3.820000000000000062e-01,5.376712328767123683e-01,3.989795918367347038e-01,1.976744186046511809e-01,0.000000000000000000e+00
4.279999999999999916e-01,1.917808219178082363e-01,3.032967032967032739e-01,4.069767441860466101e-02,0.000000000000000000e+00
3.119999999999999996e-01,1.267123287671232945e-01,6.336734693877550395e-01,6.976744186046512919e-02,0.000000000000000000e+00
3.820000000000000062e-01,5.376712328767123683e-01,3.989795918367347038e-01,1.976744186046511809e-01,0.000000000000000000e+00
3.119999999999999996e-01,1.267123287671232945e-01,6.336734693877550395e-01,6.976744186046512919e-02,0.000000000000000000e+00
4.510000000000000120e-01,5.376712328767123683e-01,5.935483870967741549e-01,5.000000000000001110e-01,0.000000000000000000e+00
3.119999999999999996e-01,1.267123287671232945e-01,7.076923076923076206e-01,1.220930232558139900e-01,0.000000000000000000e+00
2.169999999999999984e-01,9.931506849315067942e-02,5.163265306122448717e-01,8.430232558139534316e-01,0.000000000000000000e+00
1.980000000000000093e-01,9.246575342465754299e-02,2.112244897959183465e-01,4.476744186046512364e-01,0.000000000000000000e+00
2.330000000000000127e-01,1.061643835616438436e-01,4.078817733990147687e-01,2.325581395348837177e-01,0.000000000000000000e+00
4.550000000000000155e-01,5.856164383561643927e-01,5.632653061224489610e-01,2.093023255813953876e-01,0.000000000000000000e+00
4.530000000000000138e-01,5.273972602739726012e-01,4.758620689655171931e-01,4.709302325581396498e-01,0.000000000000000000e+00
8.229999999999999538e-01,6.643835616438356073e-01,5.935483870967741549e-01,8.720930232558139483e-01,0.000000000000000000e+00
8.229999999999999538e-01,6.643835616438356073e-01,5.935483870967741549e-01,8.720930232558139483e-01,0.000000000000000000e+00
3.709999999999999964e-01,5.239726027397260122e-01,5.935483870967741549e-01,5.000000000000001110e-01,0.000000000000000000e+00
3.119999999999999996e-01,1.267123287671232945e-01,7.076923076923076206e-01,1.220930232558139900e-01,0.000000000000000000e+00
4.550000000000000155e-01,5.856164383561643927e-01,5.632653061224489610e-01,2.093023255813953876e-01,0.000000000000000000e+00
4.550000000000000155e-01,5.856164383561643927e-01,5.632653061224489610e-01,2.093023255813953876e-01,0.000000000000000000e+00
3.119999999999999996e-01,1.267123287671232945e-01,6.336734693877550395e-01,6.976744186046512919e-02,0.000000000000000000e+00
3.479999999999999760e-01,5.342465753424657793e-01,5.476190476190475609e-01,6.279069767441860517e-01,0.000000000000000000e+00
7.699999999999999900e-02,5.136986301369862729e-02,1.947089947089946926e-01,1.337209302325581550e-01,0.000000000000000000e+00
3.709999999999999964e-01,5.239726027397260122e-01,5.935483870967741549e-01,5.000000000000001110e-01,0.000000000000000000e+00
7.690000000000000169e-01,8.116438356164383805e-01,8.691244239631334967e-01,1.259689922480620172e-01,0.000000000000000000e+00
3.709999999999999964e-01,5.239726027397260122e-01,5.935483870967741549e-01,5.000000000000001110e-01,0.000000000000000000e+00
4.689999999999999725e-01,1.849315068493150860e-01,1.947089947089946926e-01,5.058139534883722144e-01,0.000000000000000000e+00
2.330000000000000127e-01,1.061643835616438436e-01,4.078817733990147687e-01,2.325581395348837177e-01,0.000000000000000000e+00
1.980000000000000093e-01,9.246575342465754299e-02,3.815668202764976313e-01,4.767441860465117531e-01,0.000000000000000000e+00
2.330000000000000127e-01,1.061643835616438436e-01,4.078817733990147687e-01,2.325581395348837177e-01,0.000000000000000000e+00
4.689999999999999725e-01,1.849315068493150860e-01,1.947089947089946926e-01,5.058139534883722144e-01,0.000000000000000000e+00
3.820000000000000062e-01,5.376712328767123683e-01,4.224489795918366930e-01,2.906976744186046818e-02,0.000000000000000000e+00
4.139999999999999791e-01,5.684931506849314475e-01,4.380952380952380931e-01,4.709302325581394832e-01,0.000000000000000000e+00
3.519999999999999796e-01,1.506849315068493067e-01,5.935483870967741549e-01,7.267441860465115866e-01,0.000000000000000000e+00
2.169999999999999984e-01,9.931506849315067942e-02,5.163265306122448717e-01,8.430232558139534316e-01,0.000000000000000000e+00
3.479999999999999760e-01,5.342465753424657793e-01,5.476190476190475609e-01,6.279069767441860517e-01,0.000000000000000000e+00
4.550000000000000155e-01,5.856164383561643927e-01,5.632653061224489610e-01,2.093023255813953876e-01,0.000000000000000000e+00
3.479999999999999760e-01,5.342465753424657793e-01,5.476190476190475609e-01,6.279069767441860517e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.689999999999999725e-01,1.849315068493150860e-01,1.947089947089946926e-01,5.058139534883722144e-01,0.000000000000000000e+00
3.709999999999999964e-01,5.239726027397260122e-01,5.935483870967741549e-01,5.000000000000001110e-01,0.000000000000000000e+00
1.980000000000000093e-01,9.246575342465754299e-02,2.112244897959183465e-01,4.476744186046512364e-01,0.000000000000000000e+00
7.690000000000000169e-01,8.116438356164383805e-01,8.691244239631334967e-01,1.259689922480620172e-01,0.000000000000000000e+00
3.709999999999999964e-01,5.239726027397260122e-01,5.935483870967741549e-01,5.000000000000001110e-01,0.000000000000000000e+00
3.820000000000000062e-01,5.376712328767123683e-01,3.989795918367347038e-01,1.976744186046511809e-01,0.000000000000000000e+00
3.119999999999999996e-01,1.267123287671232945e-01,6.336734693877550395e-01,6.976744186046512919e-02,0.000000000000000000e+00
8.234000000000000208e-01,6.643835616438356073e-01,4.380952380952380931e-01,8.430232558139534316e-01,0.000000000000000000e+00
3.119999999999999996e-01,1.267123287671232945e-01,3.285714285714285698e-01,1.569767441860465684e-01,0.000000000000000000e+00
7.699999999999999900e-02,5.136986301369862729e-02,1.947089947089946926e-01,1.337209302325581550e-01,0.000000000000000000e+00
3.119999999999999996e-01,1.267123287671232945e-01,6.336734693877550395e-01,6.976744186046512919e-02,0.000000000000000000e+00
2.169999999999999984e-01,9.931506849315067942e-02,5.163265306122448717e-01,8.430232558139534316e-01,0.000000000000000000e+00
3.820000000000000062e-01,5.376712328767123683e-01,4.224489795918366930e-01,2.906976744186046818e-02,0.000000000000000000e+00
4.550000000000000155e-01,5.856164383561643927e-01,5.632653061224489610e-01,2.093023255813953876e-01,0.000000000000000000e+00
3.728000000000000203e-01,1.815068493150684970e-01,2.945812807881773021e-01,4.418604651162790775e-01,0.000000000000000000e+00
3.479999999999999760e-01,5.342465753424657793e-01,5.476190476190475609e-01,6.279069767441860517e-01,0.000000000000000000e+00
4.530000000000000138e-01,5.273972602739726012e-01,4.758620689655171931e-01,4.709302325581396498e-01,0.000000000000000000e+00
7.690000000000000169e-01,8.116438356164383805e-01,8.691244239631334967e-01,1.259689922480620172e-01,0.000000000000000000e+00
2.330000000000000127e-01,1.061643835616438436e-01,4.078817733990147687e-01,2.325581395348837177e-01,0.000000000000000000e+00
7.690000000000000169e-01,8.116438356164383805e-01,8.691244239631334967e-01,1.259689922480620172e-01,0.000000000000000000e+00
3.119999999999999996e-01,1.267123287671232945e-01,1.947089947089946926e-01,1.337209302325581550e-01,0.000000000000000000e+00
3.119999999999999996e-01,1.267123287671232945e-01,1.947089947089946926e-01,1.337209302325581550e-01,0.000000000000000000e+00
3.119999999999999996e-01,1.267123287671232945e-01,7.076923076923076206e-01,1.220930232558139900e-01,0.000000000000000000e+00
4.279999999999999916e-01,1.917808219178082363e-01,3.032967032967032739e-01,4.069767441860466101e-02,0.000000000000000000e+00
4.510000000000000120e-01,5.376712328767123683e-01,5.935483870967741549e-01,5.000000000000001110e-01,0.000000000000000000e+00
3.820000000000000062e-01,5.376712328767123683e-01,4.224489795918366930e-01,2.906976744186046818e-02,0.000000000000000000e+00
7.690000000000000169e-01,8.116438356164383805e-01,8.691244239631334967e-01,1.259689922480620172e-01,0.000000000000000000e+00
4.510000000000000120e-01,5.376712328767123683e-01,5.935483870967741549e-01,5.000000000000001110e-01,0.000000000000000000e+00
7.690000000000000169e-01,8.116438356164383805e-01,8.691244239631334967e-01,1.259689922480620172e-01,0.000000000000000000e+00
2.129999999999999949e-01,9.589041095890411814e-02,3.066666666666666430e-01,6.046511627906977493e-01,0.000000000000000000e+00
4.279999999999999916e-01,1.917808219178082363e-01,3.032967032967032739e-01,4.069767441860466101e-02,0.000000000000000000e+00
2.169999999999999984e-01,9.931506849315067942e-02,5.163265306122448717e-01,8.430232558139534316e-01,0.000000000000000000e+00
3.479999999999999760e-01,5.342465753424657793e-01,5.476190476190475609e-01,6.279069767441860517e-01,0.000000000000000000e+00
4.510000000000000120e-01,5.376712328767123683e-01,5.935483870967741549e-01,5.000000000000001110e-01,0.000000000000000000e+00
4.550000000000000155e-01,5.856164383561643927e-01,5.632653061224489610e-01,2.093023255813953876e-01,0.000000000000000000e+00
4.550000000000000155e-01,5.856164383561643927e-01,5.632653061224489610e-01,2.093023255813953876e-01,0.000000000000000000e+00
3.820000000000000062e-01,5.376712328767123683e-01,3.989795918367347038e-01,1.976744186046511809e-01,0.000000000000000000e+00
7.690000000000000169e-01,8.116438356164383805e-01,8.691244239631334967e-01,1.259689922480620172e-01,0.000000000000000000e+00
8.229999999999999538e-01,6.643835616438356073e-01,5.935483870967741549e-01,8.720930232558139483e-01,0.000000000000000000e+00
4.550000000000000155e-01,5.856164383561643927e-01,5.632653061224489610e-01,2.093023255813953876e-01,0.000000000000000000e+00
3.119999999999999996e-01,1.267123287671232945e-01,4.239631336405529360e-01,6.104651162790696306e-01,0.000000000000000000e+00
3.820000000000000062e-01,5.376712328767123683e-01,3.989795918367347038e-01,1.976744186046511809e-01,0.000000000000000000e+00
3.119999999999999996e-01,1.267123287671232945e-01,7.076923076923076206e-01,1.220930232558139900e-01,0.000000000000000000e+00
8.229999999999999538e-01,6.643835616438356073e-01,5.935483870967741549e-01,8.720930232558139483e-01,0.000000000000000000e+00
4.279999999999999916e-01,1.917808219178082363e-01,3.032967032967032739e-01,4.069767441860466101e-02,0.000000000000000000e+00
4.689999999999999725e-01,1.849315068493150860e-01,1.947089947089946926e-01,5.058139534883722144e-01,0.000000000000000000e+00
3.728000000000000203e-01,1.815068493150684970e-01,2.945812807881773021e-01,4.418604651162790775e-01,0.000000000000000000e+00
4.510000000000000120e-01,5.376712328767123683e-01,5.935483870967741549e-01,5.000000000000001110e-01,0.000000000000000000e+00
3.119999999999999996e-01,1.267123287671232945e-01,7.076923076923076206e-01,1.220930232558139900e-01,0.000000000000000000e+00
7.699999999999999900e-02,5.136986301369862729e-02,1.947089947089946926e-01,1.337209302325581550e-01,0.000000000000000000e+00
4.689999999999999725e-01,1.849315068493150860e-01,1.947089947089946926e-01,5.058139534883722144e-01,0.000000000000000000e+00
3.119999999999999996e-01,1.267123287671232945e-01,1.947089947089946926e-01,1.337209302325581550e-01,0.000000000000000000e+00
7.690000000000000169e-01,8.116438356164383805e-01,8.691244239631334967e-01,1.259689922480620172e-01,0.000000000000000000e+00
1.980000000000000093e-01,9.246575342465754299e-02,3.815668202764976313e-01,4.767441860465117531e-01,0.000000000000000000e+00
3.709999999999999964e-01,5.239726027397260122e-01,5.935483870967741549e-01,5.000000000000001110e-01,0.000000000000000000e+00
3.119999999999999996e-01,1.267123287671232945e-01,4.239631336405529360e-01,6.104651162790696306e-01,0.000000000000000000e+00
2.169999999999999984e-01,9.931506849315067942e-02,5.163265306122448717e-01,8.430232558139534316e-01,0.000000000000000000e+00
4.550000000000000155e-01,5.856164383561643927e-01,5.632653061224489610e-01,2.093023255813953876e-01,0.000000000000000000e+00
4.279999999999999916e-01,1.917808219178082363e-01,3.032967032967032739e-01,4.069767441860466101e-02,0.000000000000000000e+00
3.820000000000000062e-01,5.376712328767123683e-01,4.224489795918366930e-01,2.906976744186046818e-02,0.000000000000000000e+00
3.119999999999999996e-01,1.267123287671232945e-01,1.947089947089946926e-01,1.337209302325581550e-01,0.000000000000000000e+00
4.689999999999999725e-01,1.849315068493150860e-01,1.947089947089946926e-01,5.058139534883722144e-01,0.000000000000000000e+00
3.119999999999999996e-01,1.267123287671232945e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.980000000000000093e-01,9.246575342465754299e-02,4.305418719211822065e-01,1.744186046511627952e-01,0.000000000000000000e+00
3.709999999999999964e-01,5.239726027397260122e-01,5.935483870967741549e-01,5.000000000000001110e-01,0.000000000000000000e+00
4.680000000000000271e-01,2.054794520547945091e-01,4.305418719211822065e-01,1.744186046511627952e-01,0.000000000000000000e+00
3.119999999999999996e-01,1.267123287671232945e-01,7.076923076923076206e-01,1.220930232558139900e-01,0.000000000000000000e+00
3.519999999999999796e-01,1.506849315068493067e-01,5.935483870967741549e-01,7.267441860465115866e-01,0.000000000000000000e+00
3.709999999999999964e-01,5.239726027397260122e-01,5.935483870967741549e-01,5.000000000000001110e-01,0.000000000000000000e+00
7.690000000000000169e-01,8.116438356164383805e-01,8.691244239631334967e-01,1.259689922480620172e-01,0.000000000000000000e+00
3.119999999999999996e-01,1.267123287671232945e-01,1.947089947089946926e-01,1.337209302325581550e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.519999999999999796e-01,1.506849315068493067e-01,5.935483870967741549e-01,7.267441860465115866e-01,0.000000000000000000e+00
4.550000000000000155e-01,5.856164383561643927e-01,5.632653061224489610e-01,2.093023255813953876e-01,0.000000000000000000e+00
3.519999999999999796e-01,1.506849315068493067e-01,5.935483870967741549e-01,7.267441860465115866e-01,0.000000000000000000e+00
4.279999999999999916e-01,1.917808219178082363e-01,3.032967032967032739e-01,4.069767441860466101e-02,0.000000000000000000e+00
2.330000000000000127e-01,1.061643835616438436e-01,4.078817733990147687e-01,2.325581395348837177e-01,0.000000000000000000e+00
4.530000000000000138e-01,5.273972602739726012e-01,4.758620689655171931e-01,4.709302325581396498e-01,0.000000000000000000e+00
3.119999999999999996e-01,1.267123287671232945e-01,1.947089947089946926e-01,1.337209302325581550e-01,0.000000000000000000e+00
3.820000000000000062e-01,5.376712328767123683e-01,3.989795918367347038e-01,1.976744186046511809e-01,0.000000000000000000e+00
4.510000000000000120e-01,5.376712328767123683e-01,5.935483870967741549e-01,5.000000000000001110e-01,0.000000000000000000e+00
3.519999999999999796e-01,1.506849315068493067e-01,5.935483870967741549e-01,7.267441860465115866e-01,0.000000000000000000e+00
4.550000000000000155e-01,5.856164383561643927e-01,5.632653061224489610e-01,2.093023255813953876e-01,0.000000000000000000e+00
3.820000000000000062e-01,5.376712328767123683e-01,4.224489795918366930e-01,2.906976744186046818e-02,0.000000000000000000e+00
4.139999999999999791e-01,5.684931506849314475e-01,4.380952380952380931e-01,4.709302325581394832e-01,0.000000000000000000e+00
4.550000000000000155e-01,5.856164383561643927e-01,5.632653061224489610e-01,2.093023255813953876e-01,0.000000000000000000e+00
2.330000000000000127e-01,1.061643835616438436e-01,4.078817733990147687e-01,2.325581395348837177e-01,0.000000000000000000e+00
2.330000000000000127e-01,1.061643835616438436e-01,4.078817733990147687e-01,2.325581395348837177e-01,0.000000000000000000e+00
3.820000000000000062e-01,5.376712328767123683e-01,3.989795918367347038e-01,1.976744186046511809e-01,0.000000000000000000e+00
3.119999999999999996e-01,1.267123287671232945e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.690000000000000169e-01,8.116438356164383805e-01,8.691244239631334967e-01,1.259689922480620172e-01,0.000000000000000000e+00
4.550000000000000155e-01,5.856164383561643927e-01,5.632653061224489610e-01,2.093023255813953876e-01,0.000000000000000000e+00
3.119999999999999996e-01,1.267123287671232945e-01,6.336734693877550395e-01,6.976744186046512919e-02,0.000000000000000000e+00
4.550000000000000155e-01,5.856164383561643927e-01,5.632653061224489610e-01,2.093023255813953876e-01,0.000000000000000000e+00
3.119999999999999996e-01,1.267123287671232945e-01,4.239631336405529360e-01,6.104651162790696306e-01,1.000000000000000000e+00
3.119999999999999996e-01,1.267123287671232945e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.119999999999999996e-01,1.267123287671232945e-01,6.336734693877550395e-01,6.976744186046512919e-02,1.000000000000000000e+00
4.510000000000000120e-01,5.376712328767123683e-01,5.935483870967741549e-01,5.000000000000001110e-01,1.000000000000000000e+00
2.169999999999999984e-01,9.931506849315067942e-02,5.163265306122448717e-01,8.430232558139534316e-01,1.000000000000000000e+00
3.119999999999999996e-01,1.267123287671232945e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.820000000000000062e-01,5.376712328767123683e-01,4.224489795918366930e-01,2.906976744186046818e-02,1.000000000000000000e+00
4.279999999999999916e-01,1.917808219178082363e-01,3.032967032967032739e-01,4.069767441860466101e-02,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.510000000000000120e-01,5.376712328767123683e-01,5.935483870967741549e-01,5.000000000000001110e-01,1.000000000000000000e+00
2.169999999999999984e-01,9.931506849315067942e-02,5.163265306122448717e-01,8.430232558139534316e-01,1.000000000000000000e+00
2.169999999999999984e-01,9.931506849315067942e-02,5.163265306122448717e-01,8.430232558139534316e-01,1.000000000000000000e+00
3.119999999999999996e-01,1.267123287671232945e-01,1.947089947089946926e-01,1.337209302325581550e-01,1.000000000000000000e+00
4.279999999999999916e-01,1.917808219178082363e-01,3.032967032967032739e-01,4.069767441860466101e-02,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
